date,taiex_close,otc_close,disp,absmove,pct5,adv,n,s_mean,s_abs,s_lim,mkt50_abs,s_k,ld_n,ld_share,ld_abs,ld_dd
2018-10-08,10455.93,125.14,2.1209,1.3718,4.9,32.35,1592,-0.1841,1.9709,2.27,1.446,88.0,11,4.99,1.57,-6.26
2018-10-09,10466.83,123.17,2.4457,1.6432,6.91,30.97,1592,-0.5405,1.9,1.14,1.7644,88.0,14,6.31,2.2,-5.67
2018-10-11,9806.11,114.01,3.2626,6.9956,71.13,1.45,1590,-6.5002,6.5614,31.03,6.7644,87.0,13,6.19,6.89,-11.52
2018-10-12,10045.81,116.77,2.9103,2.2971,10.63,67.11,1590,1.4793,1.9505,2.38,2.3329,84.0,11,5.11,2.05,-6.51
2018-10-15,9901.12,117.4,2.3104,1.5425,4.84,42.05,1591,-0.1867,1.3857,1.19,1.5192,84.0,13,6.52,1.63,-8.49
2018-10-16,9981.1,117.93,2.042,1.3571,4.09,56.38,1591,-0.3511,1.0773,0.0,1.2571,84.0,10,5.11,0.69,-7.72
2018-10-17,9979.14,118.94,1.943,1.2213,3.27,49.4,1591,-0.0281,1.1181,2.38,1.1577,84.0,9,4.64,2.3,-8.41
2018-10-18,9953.73,118.25,1.8953,1.2067,3.09,33.35,1586,0.1765,1.2242,1.2,1.2471,83.0,9,4.79,2.85,-9.48
2018-10-19,9919.26,117.2,2.1448,1.5684,4.6,24.53,1586,-0.1233,1.6148,1.2,1.8195,83.0,8,4.25,2.49,-8.55
2018-10-22,9974.28,118.59,1.9983,1.4684,4.03,66.92,1590,0.2672,1.2101,0.0,1.4318,83.0,9,4.86,1.39,-8.45
2018-10-23,9775.2,116.25,1.959,1.7152,4.65,13.71,1590,-1.681,1.8767,0.0,2.0094,84.0,8,4.53,2.15,-11.38
2018-10-24,9759.4,115.74,1.9383,1.2337,3.02,33.12,1591,0.1268,1.5632,0.0,1.3694,84.0,7,4.34,2.82,-6.7
2018-10-25,9520.79,111.33,2.8589,3.3218,23.87,5.6,1588,-1.897,2.03,1.2,3.3329,83.0,6,3.91,2.7,-8.89
2018-10-26,9489.18,109.93,2.2806,1.5545,5.91,31.11,1591,-0.7488,1.2971,1.22,1.5544,82.0,6,3.84,2.72,-8.83
2018-10-29,9516.32,110.54,2.3413,1.5035,5.08,36.07,1594,-0.2175,1.5274,1.23,1.5363,81.0,6,3.31,0.83,-4.76
2018-10-30,9526.11,110.61,2.0757,1.3265,4.39,39.29,1596,-0.1322,1.0698,0.0,1.4129,81.0,7,3.62,1.63,-3.84
2018-10-31,9802.13,113.83,2.4932,2.3167,11.84,84.21,1596,1.0456,1.409,0.0,2.6819,81.0,10,4.65,1.36,-3.69
2018-11-01,9844.74,116.73,2.4158,1.8178,8.15,70.72,1595,-0.1654,0.912,0.0,1.9561,82.0,12,6.22,1.35,-6.25
2018-11-02,9906.59,118.5,2.0473,1.4151,4.33,64.14,1595,0.3886,1.1606,1.2,1.4439,83.0,12,6.43,1.38,-6.48
2018-11-05,9889.81,118.76,1.9895,1.2087,3.32,39.99,1598,0.1492,1.2351,1.19,1.2363,84.0,15,7.9,1.32,-6.32
2018-11-06,9824.95,116.71,2.1686,1.4019,4.88,31.66,1598,-1.6244,2.2275,3.57,1.6479,84.0,17,8.98,1.52,-7.43
2018-11-07,9908.35,118.74,2.0484,1.6069,5.57,74.53,1598,1.6881,2.1355,1.2,1.8709,83.0,13,6.77,1.47,-5.72
2018-11-08,9945.31,118.86,1.8742,1.2031,2.88,50.69,1598,-0.242,1.6909,0.0,1.2641,85.0,13,7.36,1.65,-6.45
2018-11-09,9830.01,118.74,2.0038,1.2646,3.31,34.33,1599,-0.2487,1.5508,1.19,1.2765,84.0,13,7.11,1.49,-6.02
2018-11-12,9831.21,118.23,2.241,1.4218,4.18,40.66,1601,-0.6775,1.7869,1.18,1.4102,85.0,13,10.46,2.2,-7.83
2018-11-13,9775.84,117.87,1.9527,1.2123,2.94,33.73,1601,0.7206,1.9218,2.35,1.2255,85.0,14,10.46,1.37,-5.84
2018-11-14,9791.88,118.18,2.239,1.3892,4.81,52.4,1601,0.0349,1.7142,0.0,1.3905,85.0,13,7.18,1.46,-4.86
2018-11-15,9826.46,118.64,2.1915,1.3342,4.37,46.97,1601,0.318,1.6862,3.53,1.3421,85.0,12,6.7,1.32,-4.9
2018-11-16,9797.09,118.83,1.9312,1.1697,3.69,50.34,1601,0.4714,1.5491,0.0,1.1861,86.0,11,8.14,1.15,-3.32
2018-11-19,9828.69,119.86,2.0164,1.3193,4.31,61.74,1602,1.065,1.6078,0.0,1.3511,86.0,11,8.27,1.87,-3.53
2018-11-20,9743.99,119.64,1.7952,1.1134,2.62,27.82,1603,-0.5226,1.6995,1.16,1.0791,86.0,12,6.32,2.48,-3.77
2018-11-21,9741.52,121.0,1.8815,1.0795,3.43,44.29,1603,0.9826,1.6814,2.33,1.0658,86.0,12,6.28,1.41,-3.26
2018-11-22,9714.71,120.19,1.9522,1.212,4.0,30.48,1601,-1.1441,2.3606,1.16,1.241,86.0,11,5.97,2.55,-5.95
2018-11-23,9667.3,119.19,1.8776,1.2114,3.12,25.23,1601,-1.1043,1.8348,0.0,1.1236,86.0,10,5.73,0.99,-5.89
2018-11-26,9765.36,120.64,2.0146,1.4022,4.62,70.62,1603,1.8559,2.1094,1.16,1.3958,86.0,9,4.61,2.92,-4.39
2018-11-27,9778.62,123.21,2.0455,1.3425,4.24,59.08,1603,2.2774,2.6014,3.49,1.4041,86.0,11,5.55,2.39,-3.3
2018-11-28,9884.31,125.15,2.1998,1.5477,6.3,68.56,1603,1.9191,2.4255,4.6,1.5129,87.0,11,5.58,2.49,-2.74
2018-11-29,9885.36,126.45,1.9901,1.2041,4.0,48.69,1602,0.6757,2.1151,2.3,1.1767,87.0,17,11.65,1.76,-2.22
2018-11-30,9888.03,127.28,2.0782,1.3286,4.06,53.81,1602,0.8195,1.8136,2.27,1.4255,88.0,19,14.33,1.68,-1.76
2018-12-03,10137.87,130.63,2.5184,2.1928,10.66,81.8,1604,2.9627,3.2036,7.95,2.6008,88.0,20,15.33,3.6,-1.4
2018-12-04,10083.54,129.99,2.2354,1.387,4.74,41.24,1603,-0.8491,1.9601,0.0,1.3163,89.0,25,25.31,2.25,-2.64
2018-12-05,9916.74,128.01,2.0755,1.4964,4.23,21.48,1606,-1.85,2.512,1.14,1.542,88.0,24,22.95,3.12,-5.22
2018-12-06,9684.72,123.81,2.5392,2.5643,14.52,8.91,1605,-4.757,5.1086,6.82,2.8472,88.0,24,22.61,4.62,-9.39
2018-12-07,9760.88,125.46,2.0514,1.5632,5.3,75.39,1605,2.569,3.0664,4.6,1.5784,87.0,17,18.01,2.63,-8.43
2018-12-10,9647.54,123.74,2.1871,1.697,5.17,19.61,1606,-1.8774,2.8199,3.41,1.7479,88.0,12,10.2,2.75,-7.75
2018-12-11,9707.04,124.6,2.0775,1.2851,4.48,55.07,1607,1.5284,2.4629,4.6,1.2623,87.0,10,9.39,1.49,-7.18
2018-12-12,9816.45,126.83,2.0575,1.4958,4.79,71.02,1608,1.5638,2.1128,3.41,1.5332,88.0,12,11.04,1.92,-5.83
2018-12-13,9858.76,127.35,2.0064,1.2245,3.55,48.48,1607,0.0735,2.1331,1.14,1.1734,88.0,11,9.86,2.83,-5.04
2018-12-14,9774.16,126.68,1.7671,1.1427,2.37,29.03,1605,-0.5785,1.8219,0.0,1.1364,88.0,12,10.98,2.0,-7.11
2018-12-17,9787.53,126.77,1.838,1.1085,2.74,34.81,1606,-0.2581,1.7053,1.14,1.0142,88.0,12,10.3,1.29,-7.36
2018-12-18,9718.82,125.38,1.8811,1.4077,3.55,17.92,1607,-1.6351,2.1992,1.14,1.3978,88.0,10,10.01,2.9,-8.06
2018-12-19,9783.21,124.76,1.6903,1.0166,2.11,35.51,1608,-0.4467,1.9367,2.27,1.0522,88.0,13,11.87,2.84,-10.3
2018-12-20,9674.52,122.84,2.0239,1.5654,4.54,16.54,1608,-1.2153,2.1851,1.14,1.5643,88.0,12,10.92,3.46,-10.76
2018-12-21,9676.67,124.02,1.9444,1.2482,3.12,49.84,1605,0.5918,2.267,2.3,1.3166,87.0,11,14.48,2.55,-11.97
2018-12-22,9646.16,123.77,1.7284,1.006,2.74,41.88,1607,-0.1557,1.341,0.0,0.9436,87.0,14,16.85,1.14,-12.96
2018-12-24,9639.7,124.08,2.0531,1.2482,4.16,50.5,1610,0.8716,1.8971,1.15,1.1788,87.0,10,9.56,2.87,-12.2
2018-12-25,9527.09,122.62,1.8064,1.4689,3.04,14.53,1610,-2.0657,2.5543,1.14,1.556,88.0,11,14.0,2.97,-13.46
2018-12-26,9478.99,121.5,1.8998,1.1924,3.17,26.71,1610,-1.4102,2.0105,0.0,1.1727,87.0,6,8.16,3.24,-15.06
2018-12-27,9641.56,123.64,1.7594,1.2369,3.66,72.05,1610,1.3823,1.977,2.3,1.3495,87.0,4,2.25,4.29,-7.87
2018-12-28,9727.41,123.54,1.71,1.0382,2.42,46.77,1610,0.6056,1.4944,1.15,1.0103,87.0,5,2.87,2.04,-7.79
2019-01-02,9554.14,123.89,1.8231,1.1321,2.72,33.75,1615,-0.4194,1.8863,1.14,1.1781,88.0,6,3.38,1.63,-7.43
2019-01-03,9492.42,123.03,1.9423,1.21,3.28,32.47,1614,-0.3444,1.7649,1.14,1.2745,88.0,6,3.4,3.73,-8.22
2019-01-04,9382.51,122.33,2.0067,1.3285,3.28,26.21,1614,-0.3249,1.4833,0.0,1.3079,87.0,5,2.95,3.61,-9.18
2019-01-07,9590.3,124.15,1.9719,1.5588,4.77,75.34,1614,1.5237,1.9106,2.3,1.7707,87.0,4,2.67,1.75,-4.76
2019-01-08,9563.6,124.71,2.0033,1.1941,4.09,44.55,1614,0.5814,1.7913,2.3,1.085,87.0,4,2.83,2.12,-8.39
2019-01-09,9738.31,125.48,1.9383,1.312,3.29,63.48,1613,0.3624,1.5158,0.0,1.4963,88.0,4,2.55,4.54,-7.54
2019-01-10,9720.69,125.83,1.7462,1.0698,2.73,39.49,1613,-0.1411,1.4077,0.0,1.0064,88.0,4,2.89,0.22,-6.2
2019-01-11,9759.4,125.61,1.9074,1.1349,3.41,35.59,1613,-0.2111,1.5388,2.25,1.0337,89.0,6,3.66,1.75,-6.02
2019-01-14,9708.22,124.86,1.8708,1.1504,3.04,30.73,1614,0.2386,1.343,0.0,1.08,88.0,9,7.33,1.56,-7.01
2019-01-15,9806.04,126.18,1.8041,1.1308,3.04,57.81,1614,0.8268,1.6362,1.15,1.2089,87.0,10,6.98,1.95,-2.78
2019-01-16,9763.81,126.52,2.0573,1.2139,4.09,44.67,1614,-0.0069,2.1076,3.41,1.2358,88.0,12,6.18,1.99,-2.97
2019-01-17,9789.15,125.98,1.8366,1.0905,2.6,41.82,1614,-1.1944,2.249,2.25,1.0742,89.0,12,6.72,2.43,-4.01
2019-01-18,9836.06,126.61,1.6662,1.0387,2.66,57.93,1614,0.7824,1.2251,0.0,0.9933,89.0,12,6.61,1.62,-2.39
2019-01-21,9889.4,127.42,1.8397,1.0964,2.97,50.34,1615,0.2211,1.6209,1.12,1.0669,89.0,17,11.49,2.26,-3.16
2019-01-22,9894.66,127.03,1.5642,1.0142,2.29,30.01,1616,-0.676,1.5245,0.0,0.955,89.0,16,9.74,1.48,-4.19
2019-01-23,9846.4,127.52,1.5135,0.8839,1.86,44.74,1616,0.5136,1.4275,1.12,0.9098,89.0,13,7.77,2.09,-4.39
2019-01-24,9877.12,128.11,1.6679,0.9606,2.41,46.01,1617,0.8467,1.7636,1.12,1.0491,89.0,12,6.68,2.45,-3.39
2019-01-25,9969.61,129.14,1.6857,0.9925,2.78,52.1,1618,0.4509,1.4842,0.0,1.0167,90.0,10,5.61,2.25,-1.96
2019-01-28,10013.33,129.67,1.7978,1.0204,3.09,47.53,1618,0.5548,1.4206,2.22,0.9123,90.0,8,4.66,1.09,-2.77
2019-01-29,9931.59,129.18,1.5419,0.9605,1.73,30.96,1618,-0.1554,1.6745,0.0,0.9214,91.0,9,5.48,1.86,-3.25
2019-01-30,9932.26,129.91,1.4911,0.8734,1.92,48.08,1618,0.9046,1.8454,3.33,0.8729,90.0,7,3.54,1.86,-2.1
2019-02-11,10004.25,131.71,2.2116,1.4303,5.62,58.53,1618,2.1801,2.9048,7.78,1.5791,90.0,9,5.07,3.74,-0.18
2019-02-12,10097.74,133.31,2.0212,1.3185,4.57,60.07,1618,1.43,2.1975,5.49,1.3977,91.0,13,9.02,2.32,-0.62
2019-02-13,10090.58,134.61,2.0706,1.2678,4.02,49.07,1618,0.4185,2.5926,4.35,1.2917,92.0,20,12.81,2.21,-1.67
2019-02-14,10089.01,135.62,1.9226,1.2077,3.28,53.4,1618,0.6301,2.3216,3.26,1.2181,92.0,18,12.02,2.13,-1.89
2019-02-15,10064.78,135.12,1.9759,1.2631,3.22,34.01,1617,-0.901,2.151,1.09,1.1614,92.0,22,19.62,2.06,-2.9
2019-02-18,10145.28,135.94,2.1676,1.3572,4.82,58.9,1618,1.0113,2.3607,4.35,1.2964,92.0,16,10.16,1.53,-1.78
2019-02-19,10152.26,136.41,1.8775,1.0883,3.28,51.17,1618,0.7688,1.8577,3.26,1.0798,92.0,19,12.38,1.66,-1.22
2019-02-20,10272.46,137.11,1.8472,1.1359,3.09,58.96,1618,0.4026,1.5298,1.09,1.1428,92.0,22,19.39,2.01,-1.22
2019-02-21,10319.53,137.27,1.7821,1.0608,3.09,42.95,1618,0.2712,1.8495,2.15,1.1005,93.0,23,20.49,1.81,-1.39
2019-02-22,10322.92,136.66,1.8407,1.0759,2.78,36.77,1618,-0.7816,1.9921,0.0,1.0243,92.0,22,19.69,1.24,-1.96
2019-02-25,10390.93,137.06,1.9652,1.2247,3.89,54.07,1620,1.4414,2.3708,5.43,1.2065,92.0,23,20.4,2.65,-1.85
2019-02-26,10391.55,136.93,1.7917,1.1103,2.47,35.76,1619,-1.178,2.048,2.17,1.0647,92.0,23,21.4,1.78,-2.88
2019-02-27,10389.17,137.39,1.878,1.0978,3.21,41.57,1619,0.1059,2.1791,4.35,1.1143,92.0,22,21.09,2.38,-2.93
2019-03-04,10349.88,138.02,1.9959,1.2752,3.52,52.25,1619,0.4678,2.0546,0.0,1.2569,92.0,20,15.31,2.11,-2.12
2019-03-05,10305.26,137.79,1.7007,1.0198,2.59,34.59,1619,-0.9324,1.7199,0.0,0.95,93.0,23,17.0,1.69,-2.58
2019-03-06,10357.15,138.37,1.7275,1.0147,3.15,51.27,1619,0.8515,1.5887,2.15,0.9651,93.0,22,16.73,1.74,-2.78
2019-03-07,10311.68,136.29,1.8553,1.3408,2.53,21.68,1619,-1.7697,2.272,0.0,1.335,93.0,19,15.0,2.56,-4.21
2019-03-08,10241.75,136.37,1.7627,1.0638,2.72,41.14,1619,0.4831,1.6162,0.0,1.0128,93.0,21,16.66,1.99,-4.89
2019-03-11,10250.28,136.45,2.1078,1.2616,3.83,48.77,1620,-0.0309,1.8444,2.15,1.0629,93.0,14,12.85,1.71,-4.79
2019-03-12,10343.33,136.87,1.8082,1.061,3.02,52.53,1620,1.2047,2.026,3.23,1.0394,93.0,13,11.17,2.19,-4.38
2019-03-13,10373.32,136.97,1.7301,1.0324,2.35,41.54,1620,1.0028,1.972,1.08,0.965,93.0,13,13.06,1.75,-3.97
2019-03-14,10348.65,137.16,2.0086,1.1672,3.52,39.48,1621,0.7544,2.1873,4.3,1.0786,93.0,18,17.4,1.81,-3.41
2019-03-15,10439.24,137.65,1.8935,1.1559,2.9,50.22,1621,0.3043,2.1254,4.3,1.2226,93.0,17,16.67,1.99,-2.33
2019-03-18,10512.7,137.86,2.087,1.2595,4.32,49.11,1621,0.7797,1.7066,2.15,1.1983,93.0,16,16.42,1.35,-2.48
2019-03-19,10512.32,138.04,1.7884,1.0733,2.71,42.07,1621,-0.6885,1.7786,1.08,1.0347,93.0,18,17.24,1.89,-1.76
2019-03-20,10551.56,138.41,1.8432,1.103,2.96,49.04,1621,0.6686,1.9572,1.08,1.0709,93.0,19,15.43,1.48,-1.84
2019-03-21,10609.55,139.04,2.0356,1.1934,4.07,46.3,1620,0.4466,1.4571,2.15,1.0339,93.0,21,18.76,1.38,-1.46
2019-03-22,10639.07,139.29,1.9103,1.1669,2.78,39.01,1620,-0.3412,1.9714,1.06,1.1451,94.0,20,18.24,1.34,-1.77
2019-03-25,10479.48,137.68,1.97,1.5126,3.33,18.58,1620,-1.1773,2.1485,1.08,1.5112,93.0,23,20.14,2.34,-3.68
2019-03-26,10559.2,138.66,1.8675,1.1617,3.46,57.47,1620,0.5574,1.9436,0.0,1.1218,94.0,13,11.6,2.88,-2.38
2019-03-27,10542.7,138.59,1.8166,1.0794,3.15,45.19,1620,-0.034,1.4564,0.0,0.9647,94.0,13,12.15,1.57,-2.44
2019-03-28,10536.26,138.42,1.9102,1.1767,2.78,33.37,1621,-0.4366,1.6285,0.0,1.0375,94.0,16,15.84,1.47,-3.29
2019-03-29,10641.04,139.57,1.9546,1.1787,3.58,52.34,1622,0.9646,1.619,0.0,1.0776,94.0,12,11.82,3.37,-2.32
2019-04-01,10642.63,140.03,2.2001,1.3121,4.44,39.33,1622,-0.2766,1.9064,2.13,1.1696,94.0,14,14.34,3.15,-2.63
2019-04-02,10690.3,140.75,2.0257,1.1889,3.82,47.44,1623,1.3453,2.0811,3.19,1.1127,94.0,18,15.0,1.4,-2.68
2019-04-03,10704.38,141.27,1.8249,1.0914,3.26,50.43,1624,0.8162,1.6449,4.26,0.8936,94.0,19,18.12,1.53,-2.39
2019-04-08,10800.57,142.43,2.2221,1.3146,4.87,52.62,1623,1.205,2.1816,5.32,1.2423,94.0,20,17.18,3.1,-2.28
2019-04-09,10851.6,142.79,2.1549,1.2913,4.44,47.2,1623,-0.4114,1.815,1.06,1.1464,94.0,20,15.43,2.04,-2.93
2019-04-10,10868.14,142.81,2.0251,1.2003,3.45,43.07,1623,0.4884,1.6503,0.0,1.0521,95.0,19,17.62,1.39,-2.4
2019-04-11,10808.77,141.9,2.1827,1.4025,4.44,28.96,1623,-1.2053,2.0604,0.0,1.2415,95.0,18,17.18,2.18,-3.66
2019-04-12,10805.3,140.78,1.9585,1.1806,3.57,29.08,1623,-0.7747,1.8583,1.05,1.0551,95.0,16,15.82,1.86,-3.87
2019-04-15,10875.6,141.86,2.1707,1.2912,5.11,53.36,1623,1.5126,2.1552,5.26,1.1966,95.0,16,15.6,2.07,-3.57
2019-04-16,10927.85,142.73,2.0047,1.2043,4.0,43.87,1623,0.7291,1.8945,1.04,1.102,96.0,14,12.27,1.79,-1.8
2019-04-17,10997.26,143.49,1.9472,1.211,3.51,51.02,1623,0.6761,1.9774,4.17,1.1892,96.0,20,16.38,2.02,-1.61
2019-04-18,10962.02,142.67,2.0633,1.6293,3.76,16.57,1623,-0.858,2.2984,1.04,1.549,96.0,20,15.48,2.02,-2.79
2019-04-19,10968.5,143.56,1.8991,1.1492,3.64,56.38,1623,1.0169,2.1077,2.08,1.093,96.0,21,20.73,1.53,-3.13
2019-04-22,10987.71,143.76,1.9457,1.1511,3.45,48.31,1623,0.1604,1.8473,4.17,1.1131,96.0,22,19.99,2.39,-2.82
2019-04-23,11025.68,143.47,1.7884,1.0878,2.65,35.18,1623,-0.7996,1.9515,2.08,1.0421,96.0,20,17.29,2.19,-3.9
2019-04-24,11027.64,143.48,1.7562,1.016,2.46,35.71,1624,-0.2281,1.869,2.08,1.0015,96.0,17,16.13,1.95,-4.39
2019-04-25,11039.86,143.76,1.6591,0.9623,2.28,40.95,1624,0.1208,1.4696,1.04,0.916,96.0,15,13.94,1.58,-3.25
2019-04-26,10952.47,142.03,1.7732,1.2218,2.4,20.87,1624,-1.6227,2.2323,3.12,1.2288,96.0,16,14.42,3.41,-6.38
2019-04-29,10939.06,139.64,2.1601,1.5689,5.23,23.65,1624,-1.4769,2.4719,4.17,1.5385,96.0,15,13.52,2.44,-7.27
2019-04-30,10967.73,140.44,1.8665,1.1807,3.38,57.17,1625,0.9599,1.8424,2.11,1.1605,95.0,14,12.85,1.7,-6.16
2019-05-02,11004.49,141.36,1.7902,1.1264,2.77,57.23,1625,0.0935,1.5297,1.05,1.0694,95.0,18,15.2,0.92,-5.95
2019-05-03,11096.3,142.46,1.7246,1.0214,2.95,53.29,1625,0.7026,1.7811,3.12,0.9875,96.0,16,14.37,3.12,-4.79
2019-05-06,10897.12,139.71,2.053,1.8862,4.86,12.86,1625,-2.7717,3.1385,1.04,2.1158,96.0,15,14.1,3.87,-8.63
2019-05-07,10987.14,141.34,1.7029,1.0857,3.02,63.14,1625,1.4638,2.0371,1.05,1.1531,95.0,16,14.4,3.45,-6.05
2019-05-08,10923.71,140.83,1.7727,1.1492,2.46,29.54,1625,-0.2844,1.4147,1.05,1.0712,95.0,17,17.5,1.07,-5.76
2019-05-09,10733.67,138.03,2.2713,2.0008,8.12,13.23,1625,-2.1098,2.5883,1.05,2.0354,95.0,18,16.9,3.15,-8.72
2019-05-10,10712.99,137.5,1.9334,1.2783,3.57,31.82,1625,-0.2522,1.598,1.06,1.179,94.0,20,24.11,1.07,-7.84
2019-05-13,10558.29,135.04,2.6511,2.1059,9.23,20.79,1626,-0.4017,2.2032,0.0,2.1015,93.0,20,19.16,3.32,-8.71
2019-05-14,10519.25,135.43,2.0825,1.3467,4.43,45.88,1626,0.5932,1.7466,2.15,1.3076,93.0,19,15.19,1.54,-7.82
2019-05-15,10560.71,136.68,2.1483,1.5122,4.55,64.39,1626,0.7431,1.6874,3.23,1.411,93.0,18,14.55,2.72,-6.88
2019-05-16,10474.61,134.67,2.0212,1.47,3.32,24.15,1627,-1.0944,1.7916,0.0,1.5748,94.0,17,12.86,2.88,-9.63
2019-05-17,10384.11,132.41,2.098,1.5239,4.73,22.93,1627,-0.6511,1.95,2.15,1.5975,93.0,12,6.57,3.84,-9.86
2019-05-20,10398.41,131.6,2.0943,1.3271,4.06,34.54,1627,-0.2484,1.8497,1.09,1.3848,92.0,12,6.55,2.57,-7.4
2019-05-21,10464.5,132.92,1.9605,1.4575,4.12,71.48,1627,1.4995,1.7925,2.17,1.6181,92.0,11,5.26,2.04,-5.05
2019-05-22,10457.22,132.95,1.774,1.066,2.52,41.3,1627,-0.0096,1.2547,0.0,1.0069,93.0,10,4.92,1.54,-3.89
2019-05-23,10308.37,131.53,1.8741,1.4128,3.01,20.53,1627,-0.3037,1.4181,0.0,1.5127,93.0,10,5.09,1.81,-6.01
2019-05-24,10328.28,131.38,1.6052,0.9888,1.91,47.7,1627,0.3773,1.3529,0.0,1.0223,92.0,10,4.85,1.28,-6.72
2019-05-27,10334.13,131.03,1.8065,1.15,2.95,47.88,1627,1.2904,1.7361,2.17,1.2702,92.0,9,4.41,1.6,-5.97
2019-05-28,10312.31,131.64,1.8581,1.1634,2.83,49.48,1627,-0.37,1.6609,1.09,1.408,92.0,9,4.6,2.08,-5.0
2019-05-29,10301.78,131.15,1.6138,1.0387,1.48,37.06,1627,-0.3865,1.2486,0.0,1.2342,93.0,10,5.32,1.48,-7.07
2019-05-30,10382.99,131.8,1.5403,1.0457,1.97,62.2,1627,0.2575,1.0792,0.0,1.1017,92.0,9,5.08,1.03,-5.84
2019-05-31,10498.49,133.5,1.5581,1.0242,2.03,62.9,1628,0.0163,1.0751,1.08,1.123,93.0,8,4.47,1.63,-3.76
2019-06-03,10500.07,132.69,1.6648,1.1296,1.6,26.84,1628,-0.0952,1.0577,0.0,1.0761,93.0,8,5.55,1.03,-2.96
2019-06-04,10429.12,132.13,1.5106,0.8982,1.96,31.98,1629,-0.5605,1.1444,1.08,0.9066,93.0,10,6.69,1.69,-4.83
2019-06-05,10461.62,132.24,1.6526,0.9116,2.39,45.12,1629,0.1709,1.2412,2.15,0.9004,93.0,10,6.79,0.89,-4.69
2019-06-06,10409.2,131.34,1.6226,1.0297,2.03,28.3,1629,-0.1919,1.1526,1.08,1.0791,93.0,9,4.9,1.41,-5.44
2019-06-10,10566.47,133.25,1.9412,1.2344,3.81,61.02,1629,1.087,1.4996,1.09,1.3825,92.0,10,5.28,2.3,-3.16
2019-06-11,10607.76,133.86,1.8519,1.1368,2.46,45.67,1629,-0.6799,1.4786,0.0,1.1863,94.0,14,8.44,1.83,-4.19
2019-06-12,10615.66,134.38,1.4566,0.855,1.53,40.33,1629,0.0984,1.3739,1.06,0.8991,94.0,14,7.48,1.52,-5.16
2019-06-13,10561.01,134.57,1.4836,0.8892,1.72,38.1,1630,-0.0013,1.2168,0.0,0.8371,94.0,13,6.8,1.06,-4.1
2019-06-14,10524.67,134.03,1.5554,0.9029,1.72,41.88,1631,-0.1361,0.9297,0.0,0.8684,94.0,13,6.8,0.71,-3.78
2019-06-17,10530.54,134.54,1.6987,0.9973,2.45,48.74,1631,0.1964,1.1536,0.0,0.9691,94.0,15,9.7,1.08,-3.5
2019-06-18,10566.74,134.39,1.4781,0.8892,1.47,34.27,1631,-0.3953,1.5723,1.06,0.9031,94.0,15,8.5,1.0,-3.68
2019-06-19,10775.34,136.08,1.6758,1.1747,2.94,73.15,1631,1.3544,1.6388,1.06,1.4663,94.0,15,9.97,1.51,-2.54
2019-06-20,10785.01,137.14,1.6047,0.9938,2.08,57.51,1631,0.7235,1.425,1.06,1.0663,94.0,18,11.27,0.89,-2.35
2019-06-21,10803.77,136.89,1.5687,0.9634,1.6,41.04,1630,-1.0885,1.742,1.05,1.0374,95.0,19,11.31,1.27,-2.82
2019-06-24,10779.45,137.34,1.5204,0.9335,1.84,55.03,1630,0.5883,1.5079,0.0,0.9852,95.0,16,10.25,0.82,-2.42
2019-06-25,10706.72,136.06,1.4477,0.9485,1.72,20.25,1630,-0.9758,1.7008,1.05,1.0081,95.0,15,9.76,0.75,-3.16
2019-06-26,10652.55,136.17,1.5203,0.8499,1.96,41.04,1630,0.5336,1.4753,1.05,0.7913,95.0,15,9.58,0.8,-2.91
2019-06-27,10773.9,136.8,1.4342,0.8915,1.66,56.99,1630,1.0635,1.6963,1.05,0.9361,95.0,13,8.63,1.49,-2.43
2019-06-28,10730.83,137.13,1.4783,0.8391,1.41,34.83,1631,-0.4774,1.1332,0.0,0.7841,95.0,13,7.2,1.48,-3.15
2019-07-01,10895.46,139.43,1.9972,1.2847,4.47,65.93,1632,2.8326,3.2192,8.42,1.503,95.0,14,7.55,2.36,-2.58
2019-07-02,10865.12,140.12,1.6766,1.0022,2.88,52.63,1632,0.1201,1.2307,0.0,0.9875,96.0,14,8.7,1.98,-2.12
2019-07-03,10743.77,139.25,1.5996,0.957,1.9,34.62,1632,-1.2377,2.0672,1.03,1.0371,97.0,21,17.66,2.14,-2.91
2019-07-04,10775.9,139.93,1.5719,1.0122,2.45,61.76,1632,0.6022,1.1676,0.0,0.8948,96.0,14,9.98,0.74,-2.01
2019-07-05,10785.73,140.44,1.5456,0.9175,2.08,54.56,1633,0.6419,1.2635,0.0,0.7675,97.0,11,7.7,1.42,-1.79
2019-07-08,10751.22,140.24,1.6979,1.0162,2.08,33.25,1633,-0.4132,1.4744,2.06,0.9015,97.0,13,9.51,1.81,-3.19
2019-07-09,10702.78,139.57,1.5966,1.0133,1.53,36.62,1633,-0.5528,1.8258,0.0,1.0158,97.0,11,9.86,1.11,-3.82
2019-07-10,10798.48,140.2,1.7398,1.067,3.12,53.15,1633,1.0308,1.758,0.0,1.0589,97.0,16,15.31,1.6,-2.09
2019-07-11,10843.42,140.65,1.9006,1.1361,3.31,47.52,1633,0.5544,1.6849,2.06,1.0826,97.0,16,14.6,1.56,-2.06
2019-07-12,10824.35,140.54,1.552,0.9125,1.84,43.72,1633,0.3879,1.5321,0.0,0.8663,97.0,19,16.8,1.75,-2.39
